CARDHLDR,DEFAULT,AADLINC,BANKSAV,BANKCH,BANKBOTH,AGE,ACADMOS,ACBINQ,CREDMAJR,CREDDEPT,CREDGAS,ACURTRD,ADEPCNT,AEMPMOS,PROF,UNEMP,MGT,MILITARY,CLERICAL,SALES,OTHERJOB,MAJORDRG,MINORDRG,OWNRENT,APADMOS,AMAMIND,INCOME,SELFEMPL,TRADACCT,INCPER,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN,BUYPOWER,PCTCOLL,MEDAGE,MEDINC,PCTOWN,PCTBLACK,PCTSPAN,GROWTH,PCTEMPL,APPAREL,AUTO,BUILDMTL,DEPTSTOR,DRUGSTOR,EATDRINK,FURN,GAS 
1,0,2000,0,0,1,37,97,0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,24,1,36000,0,6,38000,.2456279,.5968965,5,1,0,0,2,18.7999992,.0159000,23.7999992,31.8999996,21521,39.7999992,8.5000000,1.5000000,6.1999998,130.5000000,4.6999998,.9000000,.5000000,.3000000,.5000000,6,2.3000000,1.2000000 
1,1,0,0,0,1,34.4166679,84,0,0,1,0,15,0,168,0,0,0,0,0,0,1,1,4,1,24,0,52600,0,12,52600,.0312357,.0192308,14,1,1,3,15,67.3000031,.0159000,23.7999992,31.8999996,21521,39.7999992,8.5000000,1.5000000,6.1999998,130.5000000,4.6999998,.9000000,.5000000,.3000000,.5000000,6,2.3000000,1.2000000 
1,0,0,0,1,0,28.4166660,65,1,1,0,0,18,0,26,0,0,0,0,0,0,1,0,0,0,264,0,32000,0,18,32000,.0197800,2.4587979,15,9,0,0,2,21.7000008,.0159000,23.7999992,31.8999996,21521,39.7999992,8.5000000,1.5000000,6.1999998,130.5000000,4.6999998,.9000000,.5000000,.3000000,.5000000,6,2.3000000,1.2000000 
1,0,0,0,1,0,30.5000000,24,0,1,0,0,20,1,120,0,0,0,0,0,0,1,0,1,1,36,0,39500,0,22,19750,.0780246,.1785736,20,4,0,0,3,29.5000000,.0102000,13.3000002,34.2999992,23625,73.3000031,13.1000004,.9000000,-7.5999999,130.6000061,8.1000004,1.6000000,1.3000000,.9000000,1.3000000,8.5000000,4.3000002,1.9000000 
0,0,10000,0,0,1,46.8333321,32,6,1,0,0,6,0,72,0,0,0,0,0,1,0,1,0,0,48,0,25000,0,5,35000,.0003429,1,2,0,0,0,1,2.0999999,.0078000,32.5999985,35.2999992,41573,77.3000031,2.0999999,.2000000,-2.5000000,42.5999985,3.0999999,.6000000,.9000000,0,.9000000,2.3000000,.6000000,2 
1,0,26000,0,1,0,40.2500000,60,0,1,0,0,17,4,72,1,0,0,0,0,0,0,0,0,1,60,0,99999,0,19,25199.8007813,.0548893,.6380862,17,6,0,0,2,8.6000004,.0078000,32.5999985,35.2999992,41573,77.3000031,2.0999999,.2000000,-2.5000000,42.5999985,3.0999999,.6000000,.9000000,0,.9000000,2.3000000,.6000000,2 
0,0,0,0,0,1,23.0833340,32,13,1,0,0,17,0,37,0,0,0,0,0,0,1,1,2,1,252,0,17500,0,12,17500,.0006857,1,16,7,1,1,8,76.8000031,.0081000,6.3000002,33.5999985,23447,80.1999969,56.7000008,.4000000,6,16.1000004,2.5999999,1.9000000,.6000000,.3000000,.6000000,7.0999999,1.9000000,2.3000000 
0,0,0,0,1,0,27.8333340,64,2,1,0,0,10,1,56,0,0,0,0,0,0,1,3,2,1,240,0,34000,0,4,17000,.0003529,1,4,2,0,2,2,37.7000008,.0081000,6.3000002,33.5999985,23447,80.1999969,56.7000008,.4000000,6,16.1000004,2.5999999,1.9000000,.6000000,.3000000,.6000000,7.0999999,1.9000000,2.3000000 
1,0,7200,0,0,1,27.2500000,43,0,1,0,0,21,1,3,0,0,0,0,0,0,1,0,0,1,36,0,11000,0,20,9100,.4330874,1.8788131,18,9,0,0,10,79.5999985,.0081000,6.3000002,33.5999985,23447,80.1999969,56.7000008,.4000000,6,16.1000004,2.5999999,1.9000000,.6000000,.3000000,.6000000,7.0999999,1.9000000,2.3000000 
1,0,0,0,1,0,25.9166660,54,0,1,0,0,16,0,44,0,0,0,0,1,0,0,1,1,1,252,0,23016,0,16,23016,.1692640,1.2135113,12,3,0,0,4,62.5999985,.0183000,7.5999999,30.8999996,23490,70,1.9000000,.8000000,12.3000002,16.3999996,2.0999999,3.5000000,1.1000000,.3000000,1.1000000,7.0999999,3.4000001,3 
1,0,0,0,0,1,47.7500000,108,2,1,0,0,22,2,2,0,0,0,0,0,0,1,0,0,1,12,0,44000,0,24,14666.6669922,.1006695,1.8669646,34,13,0,0,6,39.0999985,.0183000,7.5999999,30.8999996,23490,70,1.9000000,.8000000,12.3000002,16.3999996,2.0999999,3.5000000,1.1000000,.3000000,1.1000000,7.0999999,3.4000001,3 
1,0,0,0,0,1,41.2500000,60,6,1,0,0,23,2,60,0,0,0,0,0,1,0,0,0,1,60,0,36000,0,24,12000,.0200289,.7005660,34,8,0,0,1,13.1000004,.0183000,7.5999999,30.8999996,23490,70,1.9000000,.8000000,12.3000002,16.3999996,2.0999999,3.5000000,1.1000000,.3000000,1.1000000,7.0999999,3.4000001,3 
1,0,1000,0,0,1,31.2500000,17,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,30,0,27300,0,0,28300,.0849247,.6438919,3,1,0,0,2,18.7999992,.0193000,23.2999992,33.5999985,33780,52.2999992,2.3000000,.4000000,4.6999998,44.0999985,3.2000000,1.9000000,1,.4000000,1,6.6999998,4.4000001,2 
1,0,0,0,0,1,26,22,2,1,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,12,0,16851,0,4,16851,.0738158,1.7158734,2,0,0,0,1,15.6000004,.0193000,23.2999992,33.5999985,33780,52.2999992,2.3000000,.4000000,4.6999998,44.0999985,3.2000000,1.9000000,1,.4000000,1,6.6999998,4.4000001,2 
1,0,0,0,1,0,22.3333340,2,1,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,24,0,28600,0,3,28600,.0309584,1.2358837,1,0,0,0,1,2.7000000,.0193000,23.2999992,33.5999985,33780,52.2999992,2.3000000,.4000000,4.6999998,44.0999985,3.2000000,1.9000000,1,.4000000,1,6.6999998,4.4000001,2 
1,0,18000,0,1,0,25.8333340,13,0,1,0,0,9,0,3,0,0,0,0,0,1,0,0,0,0,12,0,14400,0,9,32400,.3190340,1.1593274,12,9,0,1,2,27.2000008,.0193000,23.2999992,33.5999985,33780,52.2999992,2.3000000,.4000000,4.6999998,44.0999985,3.2000000,1.9000000,1,.4000000,1,6.6999998,4.4000001,2 
0,0,6250,0,0,1,36.3333321,19,3,1,0,0,14,2,94,0,0,0,0,0,0,1,1,1,1,84,0,16000,0,12,7416.6665039,.0005393,1,12,4,0,3,9,81.5999985,.0057000,3.5999999,35.2000008,17909,75,34.5000000,1.1000000,-1.6000000,39.0999985,1.7000000,2.9000001,.7000000,0,.7000000,5.9000001,1.7000000,3.4000001 
0,0,13710,0,0,1,45.3333321,157,5,0,1,0,4,2,132,0,0,0,0,0,0,1,0,0,1,72,0,7800,1,1,7170,.0005579,1,2,0,0,0,1,9.8000002,.0057000,3.5999999,35.2000008,17909,75,34.5000000,1.1000000,-1.6000000,39.0999985,1.7000000,2.9000001,.7000000,0,.7000000,5.9000001,1.7000000,3.4000001 
1,0,0,0,0,1,28.0833340,26,0,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,30,0,28500,0,14,28500,.0814186,2.0018499,1,1,0,0,0,0,.0066000,39.7000008,40.2000008,53412,81.0999985,.1000000,.8000000,-4.6999998,73.0999985,4.6999998,.2000000,.4000000,0,.4000000,3.3000000,1.3000000,1.1000000 
1,0,15000,0,1,0,40.6666679,124,1,1,0,0,18,2,168,0,0,0,0,1,0,0,0,0,1,42,1,30000,1,19,15000,.0100753,6.8170686,14,4,0,0,18,80.8000031,.0066000,39.7000008,40.2000008,53412,81.0999985,.1000000,.8000000,-4.6999998,73.0999985,4.6999998,.2000000,.4000000,0,.4000000,3.3000000,1.3000000,1.1000000 
1,0,6000,0,0,1,28.1666660,59,1,0,1,0,4,1,26,0,0,0,0,0,0,1,0,0,1,120,0,22300,0,4,14150,.0292813,.8252422,3,1,0,0,0,0,.0094000,25.6000004,35,37993,80.3000031,1.2000000,.7000000,-.4000000,12.8999996,3.9000001,.7000000,.7000000,0,.7000000,2.7000000,2.5000000,1.4000000 
1,0,5000,0,0,1,45.1666679,42,0,0,1,0,12,1,232,0,0,0,0,0,0,1,0,0,1,144,0,48000,0,12,26500,.0561251,.2435744,14,4,0,0,1,3.5000000,.0094000,25.6000004,35,37993,80.3000031,1.2000000,.7000000,-.4000000,12.8999996,3.9000001,.7000000,.7000000,0,.7000000,2.7000000,2.5000000,1.4000000 
1,0,0,0,1,0,23.0833340,12,7,1,0,0,10,0,12,0,0,0,0,0,0,1,0,0,0,60,0,24000,0,10,24000,.0260075,1.0398039,7,0,0,0,7,48.5000000,.0094000,25.6000004,35,37993,80.3000031,1.2000000,.7000000,-.4000000,12.8999996,3.9000001,.7000000,.7000000,0,.7000000,2.7000000,2.5000000,1.4000000 
0,0,0,0,1,0,22.0833340,52,1,1,0,0,9,0,48,0,0,0,0,0,0,1,3,0,0,108,0,16440,0,6,16440,.0007299,1,5,1,0,2,4,69.6999969,.0027000,2.3000000,29.2000008,10293,37.5999985,98,.4000000,-18.3999996,65,0,.5000000,.5000000,0,.5000000,3.0999999,.5000000,2.5999999 
1,0,0,0,0,1,35.3333321,72,0,1,0,0,8,2,81,0,0,0,0,0,0,1,0,0,1,18,0,35000,0,8,11666.6669922,.0796386,1.8155050,9,4,0,0,5,48.0999985,.0055000,11,33.5999985,30280,88,1.8000000,.3000000,23,20.8999996,1,1.7000000,.7000000,0,.7000000,2.3000000,.7000000,1.3000000 
1,0,0,0,1,0,25,10,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,8,0,27000,0,0,27000,.1127041,1.4074446,6,1,0,0,12,96.4000015,0,0,0,0,0,0,0,0,0,0,0,33.2999992,0,33.2999992,0,0,0 
1,0,0,0,0,1,23,5,2,1,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,6,0,31000,0,4,31000,.0679510,.9540631,3,0,0,0,2,22.1000004,0,0,0,0,0,0,0,0,0,0,0,33.2999992,0,33.2999992,0,0,0 
1,0,0,0,1,0,31.2500000,54,0,1,0,0,20,2,54,0,0,0,0,0,0,1,0,0,1,12,0,48000,0,20,16000,.0580960,.1532713,15,6,1,0,1,10.6999998,.0112000,25.1000004,33,37367,76.9000015,1.6000000,.6000000,76,71.6999969,.3000000,.2000000,1.4000000,0,1.4000000,4.5000000,.5000000,1.9000000 
1,0,0,0,1,0,64.5833359,360,3,1,0,0,18,2,456,0,0,0,0,0,0,1,0,0,1,120,0,99999,1,18,33333,.0795518,.4527210,18,12,0,0,1,5.3000002,.0112000,25.1000004,33,37367,76.9000015,1.6000000,.6000000,76,71.6999969,.3000000,.2000000,1.4000000,0,1.4000000,4.5000000,.5000000,1.9000000 
1,0,0,0,0,1,38.5833321,24,1,0,1,0,12,1,60,0,0,0,0,0,0,1,0,0,1,12,0,60000,0,13,30000,.0202707,.7575722,10,4,0,0,1,4.9000001,.0112000,25.1000004,33,37367,76.9000015,1.6000000,.6000000,76,71.6999969,.3000000,.2000000,1.4000000,0,1.4000000,4.5000000,.5000000,1.9000000 
1,0,20000,0,1,0,25.5000000,18,6,1,0,0,3,1,36,0,0,1,0,0,0,0,0,0,0,12,0,14000,0,3,17000,.0356559,1.3313462,2,0,0,0,3,20,.0112000,25.1000004,33,37367,76.9000015,1.6000000,.6000000,76,71.6999969,.3000000,.2000000,1.4000000,0,1.4000000,4.5000000,.5000000,1.9000000 
0,0,0,0,1,0,42.4166679,2,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,24,0,35000,0,0,8750,.0003429,1,11,2,0,1,13,38.7999992,.0047000,23.5000000,29.5000000,42392,97.6999969,.2000000,.6000000,126.8000031,107.5000000,9.8000002,.3000000,1,.3000000,1,4.0999999,2.0999999,.3000000 
1,0,5000,0,0,1,43.2500000,118,1,1,0,0,25,4,180,0,0,1,0,0,0,0,0,1,1,24,0,40000,0,16,9000,.0002667,1,22,4,0,0,11,77,.0008000,5.0999999,34.2999992,20379,92.5000000,0,.7000000,29.7000008,2.5000000,0,0,4,0,4,4,0,0 
1,1,6000,0,0,1,34.0833321,82,0,1,0,0,18,3,170,0,0,0,0,0,0,1,0,0,1,18,0,17000,0,16,5750,.0056957,.0480000,16,6,1,2,6,80.1999969,.0085000,8.3999996,33,21656,74.1999969,18.2000008,.6000000,16.5000000,16.2000008,1.6000000,2.4000001,1.8000000,0,1.8000000,5.1999998,2.4000001,2.2000000 
0,0,4800,0,1,0,42,36,0,1,0,0,0,2,48,0,0,0,0,0,0,1,0,0,1,12,0,15000,0,0,6600,.0006061,1,8,1,1,0,7,81.8000031,.0008000,2,31.3999996,18116,74.1999969,5.6999998,1,-7.4000001,19.2000008,0,2.7000000,0,0,0,2.7000000,0,0 
1,0,6000,0,0,1,40.5833321,36,1,1,0,0,12,0,48,0,0,1,0,0,0,0,0,0,1,120,0,36000,0,13,42000,.0422160,4.9901013,12,6,0,0,6,48.7000008,.0040000,5.8000002,35.5999985,18753,74.5000000,17.1000004,.4000000,7.8000002,29.2999992,3.0999999,4.3000002,2.3000000,0,2.3000000,3.9000001,3.0999999,2.7000000 
1,0,27000,0,0,1,29.5833340,60,0,1,0,0,6,3,120,0,0,0,0,1,0,0,0,0,1,48,0,34320,0,6,15330,.0466937,.7523011,6,4,0,0,8,52.5000000,.0040000,5.8000002,35.5999985,18753,74.5000000,17.1000004,.4000000,7.8000002,29.2999992,3.0999999,4.3000002,2.3000000,0,2.3000000,3.9000001,3.0999999,2.7000000 
1,0,0,0,1,0,23.3333340,279,2,0,1,0,19,3,6,0,0,0,0,0,0,1,0,0,1,24,0,19200,0,22,4800,.1600073,1.4171046,17,6,1,0,5,63.9000015,.0008000,2.8000000,33.7999992,17003,81.4000015,6.0999999,.7000000,20.7999992,7.8000002,0,0,3.3000000,0,3.3000000,6.6999998,0,3.3000000 
0,0,0,0,1,0,26.4166660,55,0,1,0,0,16,1,4,0,0,0,0,0,0,1,13,0,1,132,0,16800,0,6,8400,.0007143,1,12,1,0,0,6,58.2999992,.0003000,1.5000000,38.5000000,18738,87.5000000,0,0,12.3999996,10.3000002,0,0,0,0,0,5.9000001,5.9000001,5.9000001 
0,0,0,0,0,1,27.5833340,36,0,0,1,0,3,0,120,0,0,0,0,0,0,1,0,0,1,60,0,16000,0,2,16000,.0007500,1,3,2,1,0,3,66.5000000,.0018000,4.1999998,37.0999985,18476,71.1999969,7.1999998,.7000000,9.3000002,49.9000015,2.3000000,3.9000001,.8000000,0,.8000000,6.1999998,1.6000000,.8000000 
0,0,25000,0,0,1,31.3333340,5,5,1,0,0,6,3,21,0,0,0,0,1,0,0,0,0,1,12,0,12000,0,4,9250,.0003243,1,4,0,0,0,7,95.5999985,.0154000,9.1000004,33.0999985,20890,64,18.1000004,.7000000,2.0999999,53.9000015,2.5999999,2.7000000,1.8000000,.4000000,1.8000000,6.1999998,3.2000000,1.8000000 
0,0,2800,0,1,0,30,42,1,0,1,0,12,1,20,0,0,0,0,0,0,1,0,0,1,2,0,14500,0,9,8650,.0006936,1,9,0,0,1,1,11.6999998,.0154000,9.1000004,33.0999985,20890,64,18.1000004,.7000000,2.0999999,53.9000015,2.5999999,2.7000000,1.8000000,.4000000,1.8000000,6.1999998,3.2000000,1.8000000 
1,0,500,0,0,1,28.8333340,26,0,1,0,0,3,0,4,1,0,0,0,0,0,0,0,0,1,312,0,24000,0,3,24500,.0387955,.1103855,3,1,0,0,1,10.3999996,.0154000,9.1000004,33.0999985,20890,64,18.1000004,.7000000,2.0999999,53.9000015,2.5999999,2.7000000,1.8000000,.4000000,1.8000000,6.1999998,3.2000000,1.8000000 
0,0,0,0,1,0,22.0833340,3,5,1,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,252,0,25000,0,3,25000,.0004800,1,3,0,0,0,9,96.5000000,.0065000,8.8999996,31.7999992,28498,85.1999969,4.6999998,.9000000,45.5999985,20.5000000,7.1999998,1.9000000,1.1000000,.8000000,1.1000000,8.3000002,3,1.9000000 
1,0,0,0,1,0,35.3333321,120,1,0,1,0,5,2,151,0,0,0,0,0,0,1,0,0,1,120,0,19080,0,4,6360,.0269067,2.0377514,4,3,0,0,4,64.5999985,.0128000,5.6999998,32.9000015,22918,72.6999969,14.3999996,.8000000,12.5000000,33.9000015,4.0999999,4,1.6000000,.3000000,1.6000000,5.0999999,2.2000000,2.0999999 
1,0,8500,0,1,0,25.1666660,14,2,1,0,0,5,0,14,0,0,0,0,0,1,0,0,0,0,48,0,7000,0,4,15500,.0606690,2.0731046,8,0,0,0,3,95.5000000,.0179000,8.1000004,32.9000015,19435,69.8000031,15.8999996,.9000000,-17.6000004,36.9000015,5.0999999,2.2000000,1.4000000,.6000000,1.4000000,6,3.2000000,1.8000000 
1,0,8320,0,0,1,26.3333340,24,2,1,0,0,6,0,40,0,0,0,0,0,0,1,0,0,1,60,0,10400,0,6,18720,.1779535,1.1354423,3,0,0,0,3,74.8000031,.0010000,0,38,18202,0,0,0,31.7999992,7.9000001,2.4000001,2.4000001,2.4000001,0,2.4000001,9.5000000,9.5000000,2.4000001 
1,0,0,0,0,1,39.0833321,24,1,1,0,0,7,0,156,1,0,0,0,0,0,0,0,0,1,48,0,32000,0,5,32000,.0238228,3.2588270,9,1,0,0,6,62.0999985,.0007000,10.3999996,33.2000008,24933,79.5999985,10.3000002,1.2000000,31.2000008,9.8999996,0,5.6999998,0,0,0,2.9000001,0,0 
1,0,0,0,0,1,24.5000000,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0,21000,0,0,21000,.2057905,1.1257256,7,1,0,0,2,18.3999996,.0012000,3.4000001,30.8999996,21390,85.5999985,24.8999996,.1000000,24.6000004,2.2000000,0,0,0,0,0,0,0,0 
1,0,10250,0,0,1,46.9166679,20,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,24,0,45000,0,0,13812.5000000,.1270757,.9156699,20,3,0,7,3,21.1000004,.0067000,8.8999996,31,24832,78.3000031,32.2000008,1.3000000,97,22.6000004,2,1.7000000,1.3000000,0,1.3000000,6.4000001,1,2.3000000 
0,0,10000,0,1,0,34.2500000,144,2,1,0,0,5,0,156,0,0,0,0,0,0,1,1,0,1,12,0,22000,0,4,32000,.0003750,1,5,1,0,0,0,0,.0016000,3,33.5000000,16577,72.5999985,0,.2000000,31.8999996,6,0,2.4000001,4.8000002,0,4.8000002,7.0999999,2.4000001,11.8999996 
1,0,10740,0,0,1,41.2500000,17,1,1,0,0,27,2,38,0,0,0,0,0,0,1,0,0,1,36,1,51254,0,24,20664.6660156,.0421233,.1848412,26,10,0,0,2,18.2999992,.0167000,18,37.7999992,31600,65.9000015,11.1000004,.6000000,4,90.3000031,4.0999999,1.1000000,.9000000,.3000000,.9000000,5.8000002,2.8000000,1.4000000 
1,1,3125,0,1,0,32.7500000,18,2,1,0,0,2,2,30,0,0,0,0,0,0,1,0,0,0,12,0,30000,0,1,11041.6669922,.0519254,.1919820,1,0,0,0,6,87.3000031,.0123000,28.7999992,36.5999985,45371,64.9000015,.8000000,.6000000,30.2999992,11.8000002,1.8000000,1.2000000,.6000000,0,.6000000,8.1000004,2.4000001,2.0999999 
0,0,7800,0,0,1,39.9166679,2,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,36,0,29000,0,0,12266.6669922,.0003261,1,3,0,0,0,10,99.0999985,.0009000,10.5000000,26.5000000,16734,.9000000,19.2000008,6,-.1000000,9.8000002,0,0,0,0,0,0,0,0 
0,0,0,0,0,1,27.3333340,13,0,1,0,0,0,4,62,0,0,0,1,0,0,0,0,0,0,24,0,12000,0,0,2400,.0010000,1,7,3,0,2,13,63.0999985,.0009000,10.5000000,26.5000000,16734,.9000000,19.2000008,6,-.1000000,9.8000002,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,45.8333321,18,0,0,1,0,0,3,49,0,0,0,1,0,0,0,0,0,1,48,1,62177,0,0,15544.2500000,.0375029,4.7152452,18,7,1,5,10,67.5999985,.0115000,10.1999998,29.7000008,23814,80.5000000,39.2000008,1.2000000,6.8000002,12.5000000,1.2000000,1.2000000,.6000000,0,.6000000,5.9000001,3.0999999,4.6999998 
0,0,3000,0,0,1,39.5833321,186,4,1,0,0,36,3,186,0,0,0,0,0,0,1,8,8,1,12,0,45321,0,17,12080.2500000,.0002483,1,27,7,2,9,10,41.2000008,.0115000,10.1999998,29.7000008,23814,80.5000000,39.2000008,1.2000000,6.8000002,12.5000000,1.2000000,1.2000000,.6000000,0,.6000000,5.9000001,3.0999999,4.6999998 
0,0,0,0,1,0,21.7500000,4,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,24,0,60000,1,0,60000,.0002000,1,1,0,0,0,0,0,.0058000,6.8000002,32.7000008,24042,77.4000015,21.2999992,.9000000,15.1999998,24.6000004,1.6000000,2.4000001,2.4000001,.4000000,2.4000001,2.8000000,1.6000000,2 
1,0,1000,0,0,1,30,42,0,1,0,0,8,0,17,0,0,0,0,0,0,1,0,0,0,24,0,25000,0,8,26000,.1065946,1.9929373,3,3,0,0,18,64.3000031,.0045000,0,30.1000004,16682,0,14.5000000,0,28.7000008,.2000000,0,25,0,0,0,0,0,0 
1,0,12300,0,0,1,29.1666660,6,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,24,0,21600,0,0,33900,.0202853,8.1689329,12,4,0,0,2,33.4000015,.0045000,0,30.1000004,16682,0,14.5000000,0,28.7000008,.2000000,0,25,0,0,0,0,0,0 
1,0,0,0,0,1,45.8333321,12,0,1,0,0,0,2,240,0,0,0,0,0,0,1,0,0,1,180,0,55000,0,0,18333.3339844,.0445798,2.2177033,15,4,0,0,4,41.7999992,.0147000,8,34.2000008,18708,70.0999985,18.5000000,.2000000,6,31.1000004,4.8000002,2.9000001,1.8000000,.4000000,1.8000000,5.8000002,2.5999999,3.5000000 
1,0,0,0,1,0,41.1666679,168,0,1,0,0,22,1,4,0,0,0,0,0,0,1,0,0,1,36,0,32000,0,25,16000,.1258194,1.0615567,31,11,0,0,13,81.5000000,.0147000,8,34.2000008,18708,70.0999985,18.5000000,.2000000,6,31.1000004,4.8000002,2.9000001,1.8000000,.4000000,1.8000000,5.8000002,2.5999999,3.5000000 
1,0,0,0,1,0,43.0833321,162,0,1,0,0,14,3,225,0,0,1,0,0,0,0,0,0,1,60,0,36000,0,14,9000,.0751664,1.6739032,12,5,0,0,13,66.8000031,.0026000,2.5999999,37.5999985,12847,75.3000031,3.4000001,.9000000,-14.8000002,42.9000015,3.4000001,3.4000001,0,0,0,4.0999999,4.8000002,2.7000000 
0,0,0,0,1,0,28.2500000,84,12,1,0,0,16,4,54,0,0,0,0,0,0,1,12,0,1,36,0,26500,1,8,5300,.0004528,1,8,0,0,0,7,46.7999992,.0060000,4.5999999,34.7999992,15848,74.9000015,3,.7000000,5.5000000,53.5000000,4.1999998,3.0999999,1.7000000,.4000000,1.7000000,5.5999999,1.7000000,1.3000000 
1,0,0,0,0,1,43.1666679,94,0,1,0,0,9,0,171,0,0,0,0,0,0,1,0,0,1,84,0,35000,0,9,35000,.0018857,10,9,3,0,0,22,60.2999992,.0060000,4.5999999,34.7999992,15848,74.9000015,3,.7000000,5.5000000,53.5000000,4.1999998,3.0999999,1.7000000,.4000000,1.7000000,5.5999999,1.7000000,1.3000000 
1,0,3600,0,0,1,24.7500000,12,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,24,0,30000,0,0,33600,.0155937,.6022936,1,0,0,0,6,61.2000008,.0060000,4.5999999,34.7999992,15848,74.9000015,3,.7000000,5.5000000,53.5000000,4.1999998,3.0999999,1.7000000,.4000000,1.7000000,5.5999999,1.7000000,1.3000000 
1,0,0,0,0,1,45.9166679,16,0,0,1,0,3,2,60,0,0,0,0,0,0,1,0,0,0,24,0,25000,1,3,8333.3330078,.0013200,.2222222,3,1,0,0,1,12.6999998,.0050000,6.9000001,35.7999992,16340,72.0999985,6.4000001,.6000000,21,33.2000008,3.4000001,2.4000001,1,.3000000,1,7.9000001,1.8000000,1.6000000 
1,0,0,0,1,0,37.1666679,24,2,0,1,0,11,2,3,0,0,0,0,0,0,1,0,0,1,36,0,30000,1,9,10000,.1000610,7.2467861,10,4,0,0,2,28.7000008,.0007000,3.5999999,28.6000004,20960,81.1999969,27.5000000,.6000000,-6.5999999,5.5999999,0,0,0,0,0,0,4.5000000,4.5000000 
0,0,0,0,1,0,45.6666679,60,0,1,0,0,4,1,36,0,0,0,0,0,1,0,2,0,1,24,0,38000,0,2,19000,.0003158,1,4,1,0,0,0,0,.0049000,6,32.7999992,17118,69.0999985,39.9000015,1,5.6999998,35.4000015,2.0999999,3.2000000,1.6000000,.3000000,1.6000000,7.5999999,1.3000000,1.1000000 
1,0,0,0,1,0,40.0833321,96,0,1,0,0,0,2,164,0,0,0,0,0,0,1,0,0,1,36,0,40000,0,0,13333.3330078,.0748158,.0276889,7,4,0,0,1,1,.0046000,6,33.2999992,15480,68.5000000,36.4000015,1.2000000,5.1999998,34.9000015,4.1999998,5.5000000,1.6000000,0,1.6000000,6.8000002,2.9000001,3.5000000 
1,0,4944,0,1,0,18,216,0,0,1,0,5,1,96,0,0,0,0,0,0,1,0,0,1,564,0,27000,0,4,15972,.0053844,4.7333331,4,1,0,0,4,16,.0046000,6,33.2999992,15480,68.5000000,36.4000015,1.2000000,5.1999998,34.9000015,4.1999998,5.5000000,1.6000000,0,1.6000000,6.8000002,2.9000001,3.5000000 
1,0,0,0,1,0,35.0833321,7,0,1,0,0,20,3,20,0,0,0,0,0,0,1,0,0,1,12,0,30589,0,20,7647.2500000,.0248861,1.8726038,25,10,0,0,8,44.7999992,.0106000,7,31.8999996,25315,79.8000031,19.1000004,1.1000000,20.1000004,16.8999996,2.8000000,4.4000001,3,.4000000,3,5.8000002,1.6000000,3.4000001 
0,0,0,0,1,0,29.5000000,60,2,1,0,0,8,2,75,0,0,0,0,0,0,1,7,0,1,24,0,30000,0,2,10000,.0004000,1,2,1,1,2,1,10.8000002,.0106000,7,31.8999996,25315,79.8000031,19.1000004,1.1000000,20.1000004,16.8999996,2.8000000,4.4000001,3,.4000000,3,5.8000002,1.6000000,3.4000001 
0,0,0,0,0,1,31.9166660,84,1,1,0,0,5,0,84,0,0,0,0,0,0,1,2,1,1,12,0,25199,0,1,25199,.0004762,1,2,0,0,0,0,0,.0013000,15.8000002,23.8999996,14135,52.4000015,97.9000015,1,-5.9000001,3.0999999,0,2.2000000,0,0,0,2.2000000,0,6.5000000 
1,0,3600,0,1,0,29,60,0,1,0,0,15,1,84,0,0,0,0,0,0,1,0,0,0,12,0,25000,0,15,14300,.0676133,.7296422,2,0,0,0,0,0,.0058000,7.5000000,30.7000008,15194,67.5999985,74.9000015,.2000000,1.6000000,31.2999992,1.1000000,3.2000000,1.8000000,.4000000,1.8000000,10.1999998,2.5000000,6.6999998 
0,0,0,0,1,0,25.7500000,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,24,0,28500,0,0,14250,.0004211,1,11,4,0,0,14,58.7000008,.0059000,22.3999996,36.5000000,29115,67.3000031,17.7999992,.6000000,15.8000002,44.9000015,5.3000002,.2000000,0,0,0,3.3000000,1.9000000,1.8000000 
