CARDHLDR,DEFAULT,BANKSAV,BANKCH,ACBINQ,ADEPCNT,PROF,MILITARY,CLERICAL,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,TRADACCT,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN
1,0,0,0,8,3,0,0,0,0,0,1,28000,0,8,0.0223225,1.8936574,7,0,0,0,3,61.9000015
0,0,0,1,0,1,0,0,0,0,0,1,25000,0,0,0.00048,1,1,0,0,0,19,94.1999969
0,0,0,1,6,4,0,0,0,2,4,1,95000,0,19,0.0001116,1,13,7,0,3,5,32.5999985
1,0,0,0,0,0,0,0,0,0,0,1,19000,0,6,0.0290079,2.578896,4,2,0,0,8,70
1,0,0,1,0,4,1,0,0,0,0,1,75000,0,8,0.0850949,1.2071987,3,1,0,0,4,31.5
1,0,0,0,1,0,1,0,0,0,0,0,24000,0,4,0.1064675,1.5706438,3,1,0,0,2,28.1000004
1,0,0,1,0,1,0,0,0,0,0,1,25000,0,7,0.0623652,0.656351,9,3,0,0,5,89.3000031
1,0,0,0,3,2,0,0,0,0,0,1,35000,0,6,0.0337897,0.5831861,8,0,0,0,1,1.7
1,0,0,0,1,4,0,0,0,0,0,1,55000,0,18,0.3344596,1.4233013,13,5,0,0,2,36.0999985
1,0,0,0,0,0,1,0,0,0,0,0,24000,0,0,0.0857513,0.7895913,1,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,1,1,15300,0,10,0.0825908,1.3977989,3,3,0,0,1,0.7
0,0,0,1,0,0,0,0,0,0,0,0,16000,0,0,0.00075,1,1,0,0,0,4,34.2000008
0,0,0,1,6,2,0,0,0,3,2,1,36000,0,4,0.0001818,1,4,3,0,2,0,0
1,0,0,1,0,1,0,0,0,0,0,0,31200,0,3,0.2007455,1.440865,2,2,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,10136,0,5,0.0253201,1.5410395,5,1,0,0,7,100.9000015
0,0,0,1,1,2,0,0,0,4,1,1,26198,0,1,0.0004581,1,1,0,0,4,5,50.2999992
1,0,0,0,3,2,0,0,0,0,0,0,14087,0,2,0.0207366,2.1368387,0,0,0,0,2,19
1,1,0,0,0,1,0,0,0,0,0,1,20000,0,10,0.080752,0.0176686,4,0,0,0,13,100.0999985
1,0,0,0,1,2,0,0,0,0,0,1,71808,0,8,0.0812903,0.7205373,6,2,0,0,1,3.0999999
1,0,0,0,3,0,0,0,0,0,3,1,22979,0,6,0.0281016,1.5755396,5,0,0,0,3,20.2999992
1,0,0,0,0,2,0,0,0,0,0,1,20098,0,3,0.0364802,0.4221429,2,0,0,0,1,25
0,0,0,1,1,0,0,0,0,0,1,1,6204,1,4,0.0003389,1,2,0,0,0,3,94.9000015
1,0,0,0,0,1,0,0,0,0,0,1,16320,0,0,0.0080876,1.7497916,1,0,0,0,0,0
0,0,0,1,0,3,1,0,0,1,1,1,17000,0,10,0.0002857,1,1,1,0,0,4,56.9000015
0,0,0,0,4,0,0,0,0,1,0,0,30000,0,13,0.0004,1,3,3,0,0,1,6.5999999
1,0,0,1,0,0,0,0,1,0,0,0,25500,0,1,0.0539831,0.3947011,3,0,0,0,4,99.4000015
1,0,0,0,2,3,0,0,0,0,0,1,24000,1,14,0.0172075,2.7888072,10,7,0,0,2,36.0999985
1,0,0,0,3,4,0,0,0,0,0,1,41000,0,13,0.0395707,2.9960592,13,5,0,0,5,66.5999985
0,0,0,0,0,2,0,0,0,1,1,1,30000,0,1,0.0003429,1,2,1,1,3,2,51.5
1,0,0,1,0,0,0,0,0,0,0,1,17160,0,0,0.0003731,1,4,0,0,0,2,90.3000031
1,0,0,1,0,0,0,0,0,1,0,0,46150,0,11,0.0061746,6.701622,13,7,0,0,12,82.5
0,0,0,1,0,2,0,0,0,0,2,1,16000,0,6,0.0003429,1,2,0,0,0,1,10.6000004
1,0,0,1,0,0,0,0,0,0,0,0,15000,0,1,0.0719935,1.9571882,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,30000,0,0,0.136515,1.030466,5,5,0,4,5,58.2999992
1,0,0,0,1,3,0,0,0,0,1,0,30500,0,12,0.2594213,1.1407874,8,5,1,1,3,23.5
1,0,0,0,0,2,0,0,0,0,0,1,42600,0,9,0.0367878,0.4646355,9,5,0,0,1,5.9000001
1,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0.0468535,0.7225551,2,1,0,0,1,8.6000004
0,0,0,1,1,2,0,0,0,1,0,1,17000,0,1,0.0007059,1,1,0,0,0,3,100
1,0,0,1,4,2,0,0,0,0,0,1,26000,1,11,0.0151858,8.1114664,5,1,0,0,1,19.6000004
1,0,0,0,0,0,0,0,0,1,0,1,30000,0,9,0.0036667,1.2,9,6,0,0,3,20.7999992
1,0,0,0,1,6,0,0,0,2,0,1,99999,1,18,0.095441,0.0059552,8,1,0,0,0,0
1,1,0,0,2,0,0,0,0,0,0,0,19500,0,4,0.0006154,1,3,1,0,0,0,0
1,0,0,0,2,0,0,0,1,0,0,1,17925,0,3,0.0140844,0.5322374,3,0,0,0,3,86.4000015
1,0,0,0,4,0,0,0,0,1,0,0,32000,0,6,0.1567194,1.9174055,3,0,0,0,7,83.8000031
1,0,0,0,2,0,0,0,1,0,0,0,32616,0,7,0.0717718,1.3339083,7,3,0,0,3,27
1,0,0,0,1,0,0,0,0,0,0,0,15000,0,13,0.2987053,0.8438601,5,2,0,0,9,91.1999969
1,0,0,1,1,1,1,0,0,0,0,0,50000,0,3,0.0664772,4.6336613,1,1,0,0,5,99.5999985
1,0,0,0,0,0,0,0,0,0,0,0,20000,0,3,0.186444,4.1718173,3,2,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,35000,1,4,0.0123831,10.1130772,3,0,0,0,2,26.2999992
1,0,0,0,2,1,0,0,0,1,0,0,36500,0,17,0.0423048,3.0634868,15,3,0,0,8,65.4000015
1,0,0,0,0,2,0,0,1,0,0,1,99999,0,16,0.0194637,1.6254766,17,8,0,0,3,8.3999996
1,0,0,0,1,3,0,0,0,1,1,1,14560,0,7,0.0195772,1.805016,3,2,0,0,1,4.3000002
1,0,0,1,1,0,0,0,0,0,0,0,21000,0,1,0.0219071,0.3106838,1,1,0,0,14,96
1,0,0,1,0,0,0,0,0,0,0,0,17850,0,0,0.1427473,5.7230606,6,4,0,2,2,65.1999969
0,0,0,1,0,1,0,0,0,1,0,1,30000,0,7,0.000381,1,3,1,0,0,0,0
1,1,0,0,0,3,0,0,0,0,0,1,50400,0,0,0.0881789,0.6032527,13,1,0,0,7,89.1999969
1,0,0,0,0,0,0,0,0,0,0,0,19200,0,0,0.0482521,1.8055049,1,0,0,0,8,81.5999985
1,0,0,0,0,0,0,0,0,0,0,0,32100,0,0,0.1556831,1.6134814,10,5,1,1,2,49.5999985
1,0,0,1,0,0,0,0,0,0,0,0,28000,0,14,0.0438939,9.6872177,10,4,0,3,7,54.5999985
1,0,0,1,1,0,0,0,1,0,0,1,20000,0,3,0.0523829,1.4490691,4,0,0,0,5,54.7000008
1,0,0,1,1,0,0,0,0,0,0,0,16100,0,2,0.1224876,0.3694791,1,0,0,0,4,64.9000015
1,1,0,0,1,0,0,0,1,0,0,0,16000,0,7,0.006,1.4285715,5,3,0,0,1,8
1,0,0,1,5,0,0,0,0,0,0,0,19000,0,6,0.7114429,1.2671506,6,0,0,0,5,109.5
1,0,0,0,6,0,0,0,0,0,0,0,25000,0,16,0.0120616,1.3375193,11,0,0,0,1,13.1999998
1,0,0,0,0,0,0,0,0,0,0,1,12500,0,0,0.0082223,0.3895571,4,3,0,0,3,52.5
0,0,0,1,0,0,0,0,0,0,0,0,12000,0,0,0.0007692,1,1,0,0,0,4,62
1,0,0,0,1,0,0,0,0,1,0,1,33000,0,6,0.0956394,2.9900129,3,2,0,0,4,63.2999992
1,0,0,0,0,0,0,0,1,0,0,0,15600,0,10,0.1454442,0.6616024,2,1,0,0,1,100
1,0,0,0,1,0,1,0,0,0,0,1,15000,0,10,0.3088633,0.3307545,4,1,0,0,2,88
1,0,0,0,0,0,1,0,0,0,0,1,31000,0,13,0.0430769,0.0035842,12,6,0,0,1,3.9000001
1,1,0,0,0,1,0,0,0,0,0,0,19200,0,0,0.0023267,0.1463415,1,0,0,0,4,67.4000015
1,0,0,0,8,0,0,0,0,0,0,0,12000,0,13,0.0376107,1.3489219,12,0,0,0,2,28.2999992
1,0,0,1,3,0,0,0,0,0,0,0,20100,0,9,0.0958577,0.9267401,5,3,0,0,1,8.8999996
1,0,0,1,6,0,0,0,0,0,0,0,16500,0,9,0.1797782,0.2202139,7,2,0,0,5,74.8000031
1,0,0,1,0,0,0,0,1,0,0,1,20000,0,12,0.0177923,8.1785717,16,8,0,0,1,1.4
0,0,0,0,5,0,0,0,0,6,1,0,23000,0,2,0.0005217,1,1,1,0,0,0,0
0,0,0,0,2,2,0,0,0,5,0,1,70000,0,3,0.0001091,1,3,1,1,0,19,76.5
1,0,0,0,0,0,0,0,0,0,0,1,15600,0,0,0.0279487,28.0666676,3,0,0,0,9,102.5
1,1,1,0,1,0,0,0,0,0,0,0,17000,0,6,0.2503335,0.6571924,5,1,0,0,1,48.2999992
1,0,0,1,1,1,0,0,1,0,0,1,19700,0,12,0.2689328,3.076638,10,4,0,0,3,33.2000008
1,0,0,1,0,1,0,0,0,0,0,0,26300,0,16,0.0532144,1.9279081,11,7,0,0,6,42.9000015
1,0,0,0,0,3,0,0,0,0,0,1,27000,0,0,0.1500785,1.730204,14,10,0,0,12,65.3000031
1,0,0,0,2,0,0,0,0,1,0,1,50000,0,16,0.1928356,1.9999317,11,3,0,0,11,62.7999992
1,0,0,0,4,0,0,0,0,0,1,0,27000,0,10,0.0890157,0.9143154,9,0,0,0,4,86.6999969
1,0,0,0,0,0,0,0,0,0,0,1,20000,1,0,0.0025277,1.7647059,10,5,1,1,3,27.8999996
0,0,0,0,3,1,0,0,1,6,1,1,18000,0,4,0.000589,1,11,2,0,0,2,49.5999985
1,0,0,0,2,0,0,0,0,0,3,1,32000,0,13,0.0465275,0.6061273,5,3,0,0,10,46.9000015
1,0,0,0,1,4,0,0,0,0,0,1,30000,0,3,0.0776663,0.7466192,3,0,0,0,0,0
1,1,0,0,0,3,0,0,0,0,0,1,30000,0,0,0.0323143,0.0235294,3,0,0,0,2,99.5
1,0,0,0,2,1,1,0,0,0,0,1,20640,0,3,0.024313,0.9287732,4,0,0,0,3,14.8999996
1,0,0,0,0,1,0,0,0,0,0,1,95000,0,0,0.0689429,6.3590784,7,5,0,0,5,29.8999996
1,0,0,0,0,0,0,0,0,0,0,1,35000,0,7,0.0270229,0.5378862,6,3,0,0,49,81.0999985
1,1,0,0,0,3,0,0,0,0,0,1,15640,0,6,0.0649852,2.247992,5,1,1,3,0,0
1,0,0,1,0,3,0,0,0,0,0,1,22100,0,0,0.2415216,1.790548,9,5,0,0,6,80.0999985
0,0,0,0,0,0,0,0,0,1,1,0,30000,0,1,0.0004,1,1,0,0,0,8,87.8000031
1,1,0,1,4,0,1,0,0,0,0,0,15000,0,3,0.062092,0.4395363,3,1,0,0,3,40.5
1,0,0,1,4,0,0,0,0,0,0,0,40000,0,4,0.0286772,0.2932243,3,0,0,0,3,31.3999996
1,0,0,1,1,0,0,0,0,0,0,0,18200,0,6,0.0389077,1.2769133,5,2,0,0,2,26.6000004
1,0,0,0,2,0,0,0,0,0,1,0,18000,0,6,0.1048272,2.0335853,6,1,0,0,3,37.7000008
1,0,0,0,4,0,0,0,0,0,0,0,20400,0,12,0.1580701,1.3182099,7,0,0,0,5,45.4000015
1,0,0,1,4,2,0,0,0,1,1,1,62000,0,19,0.0352484,1.6980247,11,4,0,0,15,82.5999985
1,0,0,0,1,3,0,0,0,1,1,1,36000,0,15,0.2668289,0.7455642,11,7,0,1,6,72.3000031
1,0,0,1,1,0,0,0,0,0,0,0,10000,0,3,0.0837705,0.3202957,3,0,0,0,1,21.3999996
1,0,0,0,0,0,0,0,0,0,0,0,27000,0,10,0.3784131,1.9247144,3,1,0,0,4,23.1000004
1,0,0,0,3,6,0,0,0,0,1,1,35412,0,18,0.1834562,0.116054,13,4,0,0,5,58.9000015
0,0,0,0,11,1,0,0,0,0,0,0,20000,0,11,0.0006,1,8,1,0,0,2,67.5999985
0,0,0,1,0,2,0,0,0,0,0,0,15000,0,0,0.0005253,1,1,1,0,0,0,0
1,1,0,1,3,2,0,0,0,0,0,0,11984,0,4,0.0033977,0.08,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,28500,0,20,0.1197419,0.4549755,14,7,0,0,4,34.9000015
1,1,0,1,2,2,0,0,0,0,0,1,15300,0,0,0.0850699,0.2455215,0,0,0,0,2,100
1,0,0,0,1,0,0,0,0,0,0,0,22500,0,9,0.0573044,0.522255,7,1,0,0,5,94.8000031
1,1,0,0,3,1,1,0,0,0,0,0,21000,0,3,0.0427034,0.0243355,0,0,0,0,2,55
1,0,0,0,0,1,0,0,0,1,1,0,30000,0,7,0.0997167,1.0336506,8,3,0,0,2,23.7999992
1,0,0,0,0,0,0,0,0,1,0,0,30000,0,3,0.0118165,0.4839847,0,0,0,0,0,0
1,0,0,0,0,1,0,1,0,0,0,0,24000,0,0,0.1522686,0.825658,2,1,0,0,23,110.0999985
1,1,0,0,9,2,0,0,0,0,0,0,23000,0,6,0.0356591,0.0045011,6,0,0,0,5,90.9000015
0,0,0,0,0,3,0,0,0,0,0,1,30000,0,0,0.0004,1,1,0,0,0,12,82.8000031
1,0,0,1,1,3,0,0,0,2,0,0,38400,0,12,0.128038,3.4656315,5,2,0,0,17,84.1999969
0,0,0,1,0,0,0,0,0,0,0,1,16800,0,0,0.0007143,1,2,0,0,0,0,0
1,0,0,0,2,0,0,0,0,0,0,1,22000,0,11,0.0005455,1,8,1,0,0,8,61.5
1,0,0,1,0,0,0,0,0,0,0,1,17950,0,8,0.1127738,1.0613952,6,1,0,0,0,0
1,0,0,0,3,0,0,0,0,0,0,0,23000,0,15,0.1181043,2.1870856,11,6,0,0,4,43.2999992
1,0,0,1,6,4,0,0,0,0,0,1,43000,0,21,0.1057439,1.7891171,20,6,0,1,5,45.5999985
1,0,0,0,3,0,0,0,0,0,0,1,30000,0,11,0.124375,1.3060877,8,3,0,0,5,82.5
1,0,0,0,1,0,0,0,0,0,0,0,25850,0,1,0.0250576,0.6153117,1,0,0,0,7,85.4000015
1,0,0,1,0,1,0,0,1,0,0,0,15100,0,1,0.0512583,0.0840336,1,0,0,0,1,13.6999998
1,0,0,0,0,3,0,0,0,0,0,1,36900,0,0,0.0264314,161.5533447,7,4,0,0,4,39.0999985
1,0,0,1,0,0,0,0,1,0,0,0,1000,0,0,0.3200308,0.66416,3,0,0,0,2,38.4000015
1,0,0,0,2,0,0,0,0,0,0,1,27500,0,0,0.0508796,4.6877646,4,2,0,0,6,62.5
1,0,0,1,0,7,0,0,0,0,0,1,61000,0,15,0.0497634,0.3667156,11,5,0,0,7,26
0,0,0,1,7,0,0,0,0,3,0,1,30000,0,5,0.0004,1,6,4,1,0,4,78.1999969
1,0,1,0,1,2,0,0,0,0,0,0,18000,0,7,0.0226548,0.7643926,5,0,0,0,3,31.7999992
1,0,0,0,0,1,0,0,0,0,0,1,57000,0,20,0.0429766,5.9935699,15,9,0,0,1,1.5
1,0,0,0,0,0,0,0,0,0,0,0,48000,0,3,0.0079362,0.9570874,4,1,0,0,1,49.0999985
1,0,0,0,1,0,0,0,1,0,0,0,18500,0,13,0.1075816,2.2573814,15,7,0,0,2,19.3999996
1,0,0,0,2,0,0,0,0,0,0,0,21000,0,12,0.0725262,2.5348909,9,2,0,0,2,30.8999996
1,0,0,0,1,0,0,0,0,3,1,0,30800,0,11,0.0209471,1.5300785,9,7,0,0,2,19
0,0,0,0,3,3,0,0,0,1,0,1,99999,1,19,0.00012,1,10,4,0,0,1,4
0,0,0,0,1,0,0,0,0,1,1,0,15000,0,11,0.0008,1,14,6,0,0,3,49.9000015
1,0,0,0,1,0,0,0,0,0,0,0,17000,0,4,0.0083529,2.1555555,3,2,0,0,2,19.3999996
1,0,0,0,0,0,0,0,0,0,0,0,25000,0,1,0.0051246,8.3321047,1,0,0,0,2,47
1,0,0,0,0,0,0,0,0,0,0,0,26000,0,1,0.0048077,0.9230769,1,1,0,0,5,80.6999969
1,0,0,0,0,1,1,0,0,0,0,0,14400,0,6,0.0267428,0.4437324,3,0,0,0,1,1.4
1,0,0,1,0,0,0,0,0,0,0,0,15000,0,0,0.0858185,2.4604235,3,1,0,1,9,103.4000015
1,0,0,1,1,1,1,0,0,0,0,0,18000,0,6,0.0524633,0.9232994,5,2,0,0,3,42.9000015
1,1,0,0,0,2,0,0,0,0,0,1,45000,0,11,0.00016,1,9,4,0,0,4,43.5999985
1,0,0,1,2,0,1,0,0,0,0,0,27350,0,5,0.2699528,1.4010439,2,2,0,0,1,41.7999992
1,0,0,0,0,2,0,0,0,0,0,1,39000,0,11,0.0516256,3.8282974,12,5,0,0,2,11.8000002
0,0,0,0,7,2,0,0,0,0,0,0,34270,0,0,0.0002827,1,0,0,0,0,3,100.4000015
1,0,0,1,5,0,0,0,0,0,0,0,22800,0,6,0.1855772,1.7403888,5,1,0,0,5,54.2000008
1,0,0,0,4,0,0,0,0,0,0,0,22000,0,5,0.1490152,2.099318,3,0,0,0,1,60.2999992
1,0,0,0,4,1,0,0,0,0,0,1,21000,0,4,0.0448774,4.1991081,5,3,0,0,5,65.5999985
1,0,0,1,0,4,0,0,0,0,0,1,65000,0,0,0.1254689,1.2386714,20,8,0,0,2,10.5
1,0,0,0,0,0,1,0,0,0,1,1,40200,0,17,0.0606386,0.9802356,21,12,0,0,3,25.2000008
1,1,0,1,5,1,0,0,0,0,0,0,40000,0,2,0.030646,0.0353378,1,0,0,0,4,73.1999969
1,0,0,0,0,1,1,0,0,0,0,1,26000,0,11,0.0391869,2.5377083,7,6,0,0,10,18.6000004
1,0,0,1,0,1,1,0,0,0,0,1,30000,0,6,0.0246473,3.0708711,8,4,0,0,3,25.6000004
0,0,0,0,4,4,0,0,1,5,3,1,50000,0,6,0.000219,1,8,3,1,0,4,25.2999992
1,0,0,1,2,1,0,0,0,0,0,0,30000,1,7,0.1419692,1.0824239,1,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,30000,0,5,0.0851423,0.7177337,4,1,0,0,1,1.5
1,1,0,0,3,2,0,0,0,0,0,1,34830,0,17,0.0047781,0.0466667,11,8,0,2,3,22.3999996
1,1,0,0,0,1,0,0,0,0,0,1,60000,0,0,0.2274368,0.0774741,2,2,0,0,19,78.9000015
1,0,0,0,4,0,0,1,0,0,0,0,26000,0,11,0.0058846,1.5932204,3,1,0,0,0,0
0,0,0,0,8,3,0,1,0,1,0,0,18000,0,5,0.0003529,1,2,1,0,0,1,11.1999998
1,0,0,0,0,0,0,1,0,0,0,1,30000,0,0,0.1254895,1.8769432,2,0,0,0,3,8.3999996
0,0,0,0,0,0,0,0,0,0,0,0,30500,0,0,0.0003934,1,14,1,0,0,6,74.5999985
1,0,0,1,3,3,1,0,0,0,0,0,12000,0,8,0.0539329,35.6744003,7,0,0,0,7,91.5999985
1,0,0,1,0,3,0,0,0,0,0,1,38400,0,0,0.0557565,0.4095129,7,3,0,1,5,47.4000015
0,0,0,0,0,2,0,0,0,0,0,0,18000,0,0,0.0003388,1,7,5,1,0,1,19.2000008
1,0,0,0,1,2,0,0,0,0,0,1,16000,0,3,0.0353007,0.8959463,3,2,0,0,9,83.1999969
1,1,0,1,0,2,0,0,0,0,2,1,50000,0,10,0.0339852,0.2681045,8,0,0,0,4,22.2999992
1,0,0,0,0,0,0,0,0,0,0,0,30000,0,3,0.0022,10,3,2,0,0,1,2.3
1,0,0,0,0,2,0,1,0,0,0,0,16404,0,6,0.0627922,0.4085791,7,2,0,0,7,78.1999969
1,0,0,1,3,0,0,0,0,0,1,1,16000,0,9,0.1566573,1.2667463,6,3,0,4,11,70.3000031
0,0,0,1,1,2,0,0,0,0,0,0,18000,0,0,0.0004444,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,17500,0,7,0.0601459,1.7857052,5,1,0,0,2,35.5999985
1,0,0,0,3,3,1,0,0,0,0,1,28000,0,5,0.0935243,0.390548,9,2,0,0,6,49.5
1,0,0,1,1,3,0,0,0,0,0,0,36000,0,1,0.0044167,1.3043479,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,0,0,0,21000,0,0,0.071541,0.5665902,2,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,16800,0,18,0.0007143,1,8,3,0,0,5,45.2000008
1,0,0,0,0,1,0,1,0,0,0,1,18000,0,8,0.009042,3.5210001,6,3,0,0,7,45.4000015
1,0,0,0,0,0,0,0,0,0,1,1,25875,0,13,0.0078378,5.1930304,10,7,0,0,5,58.5999985
1,0,0,0,0,0,0,0,0,0,1,1,30000,1,5,0.0220813,0.4794807,6,4,0,0,4,20.7000008
0,0,0,0,1,0,0,0,0,2,0,1,24000,0,1,0.0005,1,2,0,0,0,9,67.5
1,0,0,0,0,0,0,0,0,0,0,1,6000,1,14,0.0545496,0.7974913,3,2,0,0,0,0
1,0,0,1,0,4,0,0,0,0,0,0,26000,0,2,0.0353412,0.8052456,1,0,0,0,1,45.5
0,0,1,0,8,0,0,0,1,0,0,0,15000,0,5,0.0008,1,6,0,0,0,3,52.4000015
1,1,0,0,1,0,0,0,0,0,0,1,32000,0,3,0.0029453,14.708333,6,1,0,0,3,33.9000015
1,0,0,0,0,1,0,0,0,0,0,1,78000,0,21,0.0007179,0.12,12,7,0,0,2,5
1,0,0,1,1,1,0,0,0,0,0,0,20020,0,3,0.056124,0.6434175,17,7,0,0,8,78.6999969
0,0,0,1,2,2,0,0,0,1,1,0,30000,0,3,0.0003333,1,1,1,0,0,8,117.1999969
1,0,0,0,0,0,0,0,0,0,0,0,23500,0,1,0.0129672,1.2071809,1,0,0,0,3,59
0,0,0,1,0,3,0,0,1,0,0,0,24000,0,0,0.0005,1,3,1,0,0,2,76
1,0,0,0,1,0,0,0,0,0,0,0,16900,0,3,0.0033136,0.12,7,4,0,0,5,68.8000031
1,0,0,0,1,1,1,0,0,0,0,1,12000,0,19,0.0226932,82.2083359,8,2,0,0,8,52.5
1,0,0,1,1,0,0,0,0,0,0,1,40000,0,18,0.038992,0.5612412,11,6,0,0,3,14.8000002
1,0,0,1,1,2,0,0,0,0,2,1,59000,0,18,0.1084347,4.322504,16,5,0,1,5,17.8999996
1,0,0,0,0,0,0,0,0,0,0,0,17000,0,4,0.008741,7.7410002,3,0,0,0,2,19.2999992
1,0,0,0,4,0,0,0,0,0,0,1,30000,0,2,0.0245333,0.0887574,2,0,0,0,3,100
0,0,0,1,2,0,1,0,0,1,0,1,26000,0,8,0.0004615,1,5,2,0,1,5,60.0999985
1,0,0,0,4,3,0,0,0,1,2,1,35000,1,10,0.1277,0.9715483,7,3,0,0,0,0
1,0,0,0,1,2,0,0,0,0,0,0,30000,1,1,0.0649978,0.793317,3,1,0,0,28,93.1999969
1,0,0,1,3,0,0,0,0,0,0,0,17680,0,13,0.0441929,0.3564757,2,1,0,0,20,77.0999985
1,0,0,0,1,2,0,0,0,0,0,0,25058,0,5,0.0035617,1.8333334,5,2,0,0,7,49
0,0,0,0,3,2,0,0,0,4,0,0,28000,0,1,0.0004286,1,1,0,0,0,3,44.2000008
0,0,0,0,4,1,0,0,0,2,0,1,52000,0,2,0.0001818,1,1,0,0,0,0,0
1,0,0,0,0,4,0,0,0,0,0,0,29000,0,9,0.0230128,0.0443975,6,2,0,0,2,18.5
1,0,0,0,9,0,0,0,0,0,1,0,17243,0,6,0.0418141,0.0907716,4,0,0,0,3,86.0999985
0,0,0,0,2,2,0,0,0,1,0,0,20000,0,7,0.0006,1,4,1,0,0,3,38.4000015
0,0,0,0,2,2,0,0,1,0,0,0,18000,1,2,0.0006667,1,1,0,0,0,9,84.8000031
1,1,1,0,1,0,0,0,0,0,0,0,9408,0,1,0.3263376,1.1180328,0,0,0,0,1,23.5
1,0,0,0,0,3,1,0,0,0,0,0,24000,0,3,0.0072963,0.6416667,2,0,0,0,1,1.1
1,0,0,0,5,0,0,0,0,0,0,0,53000,0,1,0.0571189,0.8192909,1,0,0,0,10,64.6999969
1,0,0,0,7,0,0,0,0,1,1,1,30000,0,9,0.0457474,0.730739,10,2,0,0,9,45.2000008
1,1,0,0,0,0,0,0,0,1,0,0,20000,0,15,0.05134,0.0509724,5,3,0,0,6,57.2000008
0,0,0,0,1,2,0,0,0,5,0,0,23000,0,4,0.0005217,1,3,0,0,0,1,8.1999998
1,0,0,0,2,0,0,0,0,0,0,0,20000,0,4,0.192044,639.1466675,2,0,0,0,3,25.3999996
1,0,0,1,1,0,0,0,1,0,0,1,19000,0,11,0.0539353,0.5249554,11,1,0,0,4,80.9000015
1,1,0,1,1,2,0,0,0,0,0,0,16000,0,11,0.1330916,0.0469346,9,1,0,0,3,92.4000015
1,0,0,0,1,0,1,0,0,0,0,0,15000,0,2,0.15287,1.2976453,2,0,0,0,3,98
1,0,0,1,3,0,1,0,0,0,0,0,25000,0,6,0.136548,0.6668457,6,1,0,1,3,80.9000015
1,0,0,1,0,0,0,0,0,0,0,0,30000,0,2,0.0582847,8.9916573,1,0,0,0,9,60.2000008
1,0,0,0,0,1,0,0,0,0,0,1,34000,0,16,0.0051971,2.5339999,14,6,0,0,1,0.5
1,0,0,1,0,0,0,0,0,1,1,0,24100,0,7,0.0840506,1.8854985,6,3,0,0,1,18.8999996
0,0,0,0,3,1,1,0,0,3,4,0,24632,0,8,0.0004872,1,9,1,0,5,1,21.1000004
1,0,0,0,3,3,0,0,0,1,0,0,28800,0,3,0.0645176,0.9546776,1,0,0,0,2,8.1000004
1,0,0,0,2,0,0,0,0,0,0,0,25000,0,4,0.0603652,1.5578475,2,1,0,0,17,90.5999985
1,1,0,0,0,2,0,0,0,0,0,1,26400,0,3,0.0006989,0.3,1,0,0,0,1,1.2
1,0,0,0,2,0,0,0,0,1,0,0,22000,0,3,0.0121818,1.7070707,3,1,0,0,3,40.2999992
1,0,0,0,1,1,0,0,0,0,0,0,20000,0,3,0.0033,10,2,1,0,0,3,40.2999992
0,0,0,1,0,2,0,0,0,0,0,0,21000,0,0,0.0005714,1,3,1,0,5,6,77.3000031
0,0,0,0,7,1,0,0,1,0,0,0,29628,0,1,0.0003678,1,2,0,0,0,12,94.8000031
0,0,0,1,5,3,0,0,0,0,0,0,24400,1,2,0.0004918,1,2,0,0,0,2,100
0,0,0,1,2,0,0,0,0,1,0,0,25000,0,1,0.00048,1,1,0,0,0,3,61.7000008
1,1,0,0,3,1,0,0,0,0,0,0,23500,0,2,0.0428511,0.005994,5,0,0,0,4,74.0999985
0,0,0,0,0,0,0,0,0,3,0,0,50000,0,2,0.00024,1,2,1,0,0,0,0
0,0,0,0,2,3,0,0,0,5,1,1,28000,0,14,0.0004138,1,17,11,0,2,2,16
1,0,0,0,0,0,0,0,1,0,0,1,26000,0,15,0.0790504,2.4954252,13,8,0,0,1,6
1,1,0,0,3,0,0,0,0,0,2,1,70000,0,11,0.1105849,0.0286963,12,5,1,4,7,63.7999992
1,0,0,0,1,1,1,0,0,0,0,0,40000,0,13,0.160121,0.9952773,12,8,0,0,1,4.4000001
1,0,0,0,3,0,0,0,0,1,0,0,31200,0,4,0.1734513,4.7145514,18,2,1,0,2,27.7000008
0,0,0,1,0,2,0,0,0,0,0,0,36000,0,0,0.0003333,1,3,2,0,0,7,67.1999969
0,0,1,0,0,1,0,0,0,0,0,0,16800,0,0,0.0007143,1,1,1,0,0,8,57.5
1,0,0,0,0,2,0,0,0,0,0,0,25000,0,5,0.100914,1.0919154,5,2,0,0,2,15.8000002
